timestamp,id_user,user,text,loc,food_tag,type_tag
2020-10-02 11:35:16,1311993145861660675,ชิตยูอังค์,RT @Nicknameyn2: พ่อแม่ติดตังค่ายา มันมาทวงละไม่มีให้มัน  มันเลยอุ้มน้องไปขู่  แล้วแม่ดันเล่นใหญ่ข่าวออกทั้งประเทศว่าน้องหาย มันกลัวมันเลยเ…,ชาติ ศาสนา นากาโมโตะ ยูตะ,ZEN,jp
2020-10-02 11:33:31,1311992705619124224,김인형♡ 📌​แจกสติกเกอร์​พี่ชานยอลในหมุด,RT @myjniverse: ไม่แปลกใจกับโมเม้นหลังกล้องเท่าไหร่ ที่พี่เคยขับรถไปรับไปส่งน้องถ่ายงานที่ต่างจังหวัด ไปเฝ้ากันที่กองถ่าย ถ้ารอบนี้ขับออดี้…,เช็ครายการสั่ง / สถานะสินค้า👇,ZEN,jp
2020-10-02 11:33:03,1311992587260100609,김인형♡ 📌​แจกสติกเกอร์​พี่ชานยอลในหมุด,จะ3ทุ่มยัง ตื่นเต้น,เช็ครายการสั่ง / สถานะสินค้า👇,ZEN,jp
2020-10-02 11:32:59,1311992572944871425,𝕞𝕚𝕟𝕟𝕠,"RT @JungwooMP: นี่ว่าจองอูเหมาะกับเพลงนี้อยู่นะ หนุ่มดอกไม้ ❣╰(⸝⸝⸝´꒳`⸝⸝⸝)╯❣ #JungWoo #จองอู #정우 #NCT127 

Cr. zen_ttjungwoo (TikTok) https:…",Somewhere,ZEN,jp
2020-09-23 15:44:28,1308794370322124800,羅嘉玲 😇👩,"RT @lineman_th: 🍜 โจ๊กหมูทอง
🍜 จานเด็ดผัดไทยสุโขทัย
🍜 ครัวเจียงใหม่
🍜 Musha by ZEN
✨ ค่าส่ง 0 บาท *เฉพาะระยะทางที่กำหนด เมื่อสั่งกับร้านที่…",,Musha by Zen,jp
2020-10-01 05:38:53,1311541072707813376,💕,RT @ktgnii: แงงงงงงง เอาจิงeasyอ่ะ ฟังครั้งแรกก็นึกถึงเจย์เลย กุ put all my cards up on the table จริง TT คนนี้ยอมหมด จีบลูก 😭,,On the Table,jp
2020-10-01 03:46:55,1311512894131986433,$$$🐰 𝙅𝘼𝙔𝘽𝙐𝙉𝙉𝙔 ✨,แงงงงงงง เอาจิงeasyอ่ะ ฟังครั้งแรกก็นึกถึงเจย์เลย กุ put all my cards up on the table จริง TT คนนี้ยอมหมด จีบลูก 😭,FUCKITIMTJ,On the Table,jp
2020-09-30 12:46:10,1311286213265862656,✿,อยากฮีลตัวเองด้วยการไปนั่งดู sunset on the beach กับแฟน แต่ตอนนี้ทำได้แค่ shabu on the table 555,𝐛𝐥𝐚𝐜𝐤𝐩𝐢𝐧𝐤,On the Table,jp
2020-09-30 10:04:13,1311245455574007808,Hikari,ตั้งใจจะไปกินลาโรเซ่กับซุปเห็ดที่ on the table.. แต่โดนรูปปลาทูน่าของ Fuji ล่อลวงเดินเข้าร้านเขาเฉย พ่ายแพ้จริงๆเลย,Thailand,On the Table,jp
2020-09-30 07:43:28,1311210037864550401,Mint Lee (❁´▽`❁),RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,,On the Table,jp
2020-09-30 06:50:05,1311196603168956416,‘ㅅ’,เพิ่งเคยกิน on the table อร่อยดี แต่พิซซ่าไม่ร้อน https://t.co/pFnhtoDPmP,변백현,On the Table,jp
2020-09-30 05:43:13,1311179773595414529,🖖🏻💿🍊,RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,,On the Table,jp
2020-09-30 05:13:31,1311172300192931841,ㅡ 𓅹 ˎˊ˗,แล้วยิ่งท่อน I put all my cards out on the table. You ain't ever gonna show your hand. นี่แม่งแบบ มาเรียบๆเนิ้บๆ แ… https://t.co/P8hAE2ShUM,gd mino loco ph1 mk dy nana ,On the Table,jp
2020-09-30 03:01:11,1311138996039237632,ปิดั้บปิดู้ววส์,RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,,On the Table,jp
2020-09-29 09:26:41,1310873624354713601,i kill your moon,ไปไหนจับมือกันตลอดเลย เขาคอยดูเราตลอดเรื่องเล็กๆน้อยๆ ตอนขึ้นบีทีเอสกับเอ็มอาร์ทีอยู่ตรงไหล่เขาเอง strolling around… https://t.co/1WJ8twExCw,,On the Table,jp
2020-09-29 03:25:52,1310782821837881344,👀,RT @m_melada: “ความจริงคือ BTS ไม่ได้ ‘โกง’ เพื่อกลับไปสู่ อันดับ1 ของ HOT100 ในอาทิตย์นี้ พวกเค้าแค่เอาชนะศิลปินคนอื่นๆ ด้วยวิธีเดียวกันใน…,,On the Table,jp
2020-09-29 01:38:25,1310755782632370183,𝐼 ⛅✨𝑈,RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,EXO,On the Table,jp
2020-09-28 19:26:10,1310662101241913350,🐻,RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,,On the Table,jp
2020-09-28 14:02:48,1310580724571934731,teddy,@asahikairyux อร่อยมาก on the table หย่อยทุกเมนู🤤 แค่คิดพี่เท็ดก็น้ำลายไหล🤐ฮื่อ,ᱸ 𓈒  𖠵 * ᚐ ᱸ ₊,On the Table,jp
2020-09-28 13:59:43,1310579947363155968,brave (rest),อยากกินอุด้งครีมไข่กุ้ง on the table,𖠵 kairyucity ‎✧,On the Table,jp
2020-09-27 16:46:28,1310259521974009857,¦-takoh-oh-oh!!,RT @___________JAN: แจกโค้ดสีเอาไว้จดโน้ต ใน goodnotes อันนี้รวมสีในพาเลทของเราเอง ส่วนนึงเอามาจากเพจ the stationery on the table #StudyIde…,,On the Table,jp
2020-09-27 07:19:34,1310116859014914048,ข้าวซอยไก่,งงมาก งดแป้ง แต่ไลนแมนมีโปรon the table ช่วงเวลาพิเศษสปาเกตตี้+สลัด เออ กดสั่ง,,On the Table,jp
2020-09-27 05:49:27,1310094180425715712,𝒔,ว่ะซั่น​ กุแบบ​ เออสมัครสมาชิก? On the table เฉย​ จะได้ใช้คูปองลดร้อยนึง วันนี้กุไม่มีตัง5555555​ แต่แบบเออ​ กุว่า… https://t.co/1gT9vzgu4y,multi fandom,On the Table,jp
2020-09-27 01:22:50,1310027083863662592,see i like u a lot lll,เมื่อวานคับแค้นจัยon the tableมากถึงมากที่สุด คือกุเดินเข้าไปกินขนมเพราะดีแทกมันมีส่วนลดใช่ป้ะ แต่พนงแบบไม่รุ้ว่ะคื… https://t.co/awMocwv8lA,แจนสแตน ,On the Table,jp
2020-09-26 16:37:07,1309894784429907969,B.🌼🐹,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",𝙱𝚃𝚂​ 𝟿𝟻°𝟿𝟽​°𝟿𝟸°,On the Table,jp
2020-09-26 16:31:33,1309893382517518336,น้องกันต์ของพี่,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",Thailand,On the Table,jp
2020-09-26 13:08:01,1309842160787664896,tanhnanchya,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…","Bangkok, Thailand",On the Table,jp
2020-09-26 12:52:10,1309838172302450689,🐥🐥Chompu🐥🐥,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 12:43:15,1309835929939451904,mamee🌷,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 11:32:23,1309818092889845760,มาริโอโหม่งเห็ด,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 11:19:12,1309814775589740544,ลูกกะตาล,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 11:18:52,1309814694224359424,liaggail,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 10:36:41,1309804077425987584,เพิร์n 🍭 ปวดท้องไม่ไหว,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 09:34:20,1309788386123591680,I Am shizuka,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…",,On the Table,jp
2020-09-26 09:31:26,1309787654695739392,🐄,RT @nnawis: เราอยู่ on the table  สยามเซน ใครอยู่แถวนี้มารับได้นะคะ เหลือสามใบสุดท้ายยย #HAPPYHENDERYDAY https://t.co/kpIhbCx1j9,,On the Table,jp
2020-09-26 09:19:27,1309784641419661313,𝘵𝘰 𝘵𝘩𝘦 𝘴𝘬𝘺 lll,เราอยู่ on the table  สยามเซน ใครอยู่แถวนี้มารับได้นะคะ เหลือสามใบสุดท้ายยย #HAPPYHENDERYDAY https://t.co/kpIhbCx1j9,  𝘫𝘰𝘩𝘧𝘢𝘮 𝘹 𝘩𝘦𝘯𝘨𝘯𝘪,On the Table,jp
2020-09-26 08:37:44,1309774141814272001,Tidawan2518,"RT @lineman_th: โปร #LINEMAN หลุด! เราแอบแคปมาบอกก่อนใคร!
🍩  @MisterdonutThai 15 ชิ้น 99฿
🥤 @gagabkk ชานมไซซ์ L 4 แก้ว 190฿
🍝  On The Table…","อ.เมืองชลบุรี, จ.ชลบุรี",On the Table,jp
